ucr_id,probabilistic_cluster_id,minimum_staging_record_id,resolution_status,match_method,cluster_size,deterministic_cluster_count,deterministic_cluster_ids,source_system_count,source_systems,cluster_confidence,cluster_confidence_type,deterministic_linking_rules
UCR008048,PCL008048,STG009548,deterministically_linked,Deterministic,4,1,DCL008052,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008049,PCL008049,STG009558,deterministically_linked,Deterministic,5,1,DCL008053,3,ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03
UCR008050,PCL008050,STG009563,deterministically_linked,Deterministic,7,1,DCL008054,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR008051,PCL008051,STG009564,deterministically_linked,Deterministic,3,1,DCL008055,3,ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03
UCR008052,PCL008052,STG009579,deterministically_linked,Deterministic,7,1,DCL008056,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR008053,PCL008053,STG009590,deterministically_linked,Deterministic,4,1,DCL008057,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008054,PCL008054,STG009610,deterministically_linked,Deterministic,5,1,DCL008058,2,ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D07
UCR008055,PCL008055,STG009614,deterministically_linked,Deterministic,3,1,DCL008059,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D05
UCR008056,PCL008056,STG009616,deterministically_linked,Deterministic,5,1,DCL008060,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008057,PCL008057,STG009620,deterministically_linked,Deterministic,3,1,DCL008061,2,ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008058,PCL008058,STG009625,unresolved_singleton,Unresolved,1,1,DCL008062,1,ECOMMERCE,,,
UCR008059,PCL008059,STG009633,deterministically_linked,Deterministic,7,1,DCL008063,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D05
UCR008060,PCL008060,STG009642,deterministically_linked,Deterministic,6,1,DCL008064,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR008061,PCL008061,STG009646,deterministically_linked,Deterministic,7,1,DCL008065,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008062,PCL008062,STG009647,deterministically_linked,Deterministic,4,1,DCL008066,2,ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008063,PCL008063,STG009649,deterministically_linked,Deterministic,5,1,DCL008067,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D06 | D08
UCR008064,PCL008064,STG009656,deterministically_linked,Deterministic,3,1,DCL008069,1,ECOMMERCE,1.0,Exact deterministic-rule confidence,D03 | D07
UCR008065,PCL008065,STG009658,deterministically_linked,Deterministic,4,1,DCL008070,3,ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008066,PCL008066,STG009662,deterministically_linked,Deterministic,2,1,DCL008071,2,ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01
UCR008067,PCL008067,STG009665,deterministically_linked,Deterministic,5,1,DCL008072,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D08
UCR008068,PCL008068,STG009682,deterministically_linked,Deterministic,4,1,DCL008073,2,ECOMMERCE | SUPPORT,1.0,Exact deterministic-rule confidence,D03
UCR008069,PCL008069,STG009689,deterministically_linked,Deterministic,4,1,DCL008074,3,ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03
UCR008070,PCL008070,STG009692,deterministically_linked,Deterministic,8,1,DCL008075,3,ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03
UCR008071,PCL008071,STG009701,deterministically_linked,Deterministic,4,1,DCL008076,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008072,PCL008072,STG009718,deterministically_linked,Deterministic,3,1,DCL008077,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008073,PCL008073,STG009739,deterministically_linked,Deterministic,3,1,DCL008078,2,ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D07
UCR008074,PCL008074,STG009742,deterministically_linked,Deterministic,6,1,DCL008079,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR008075,PCL008075,STG009749,deterministically_linked,Deterministic,6,1,DCL008080,3,ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR008076,PCL008076,STG009755,deterministically_linked,Deterministic,2,1,DCL008081,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR008077,PCL008077,STG009758,deterministically_linked,Deterministic,4,1,DCL008082,3,ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03 | D06
UCR008078,PCL008078,STG009761,deterministically_linked,Deterministic,7,1,DCL008083,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D05 | D06
UCR008079,PCL008079,STG009763,deterministically_linked,Deterministic,3,1,DCL008084,2,ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008080,PCL008080,STG009788,deterministically_linked,Deterministic,3,1,DCL008085,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008081,PCL008081,STG009805,deterministically_linked,Deterministic,3,1,DCL008086,3,ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03
UCR008082,PCL008082,STG009808,deterministically_linked,Deterministic,3,1,DCL008087,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR008083,PCL008083,STG009811,deterministically_linked,Deterministic,5,1,DCL008088,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008084,PCL008084,STG009812,deterministically_linked,Deterministic,5,1,DCL008089,3,ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D04 | D06
UCR008085,PCL008085,STG009820,deterministically_linked,Deterministic,2,1,DCL008090,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D08
UCR008086,PCL008086,STG009836,deterministically_linked,Deterministic,3,1,DCL008091,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008087,PCL008087,STG009840,deterministically_linked,Deterministic,4,1,DCL008092,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D08
UCR008088,PCL008088,STG009856,deterministically_linked,Deterministic,5,1,DCL008093,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008089,PCL008089,STG009857,deterministically_linked,Deterministic,3,1,DCL008094,3,ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03 | D06
UCR008090,PCL008090,STG009860,deterministically_linked,Deterministic,4,1,DCL008095,3,ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03 | D06
UCR008091,PCL008091,STG009865,deterministically_linked,Deterministic,3,1,DCL008096,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008092,PCL008092,STG009870,deterministically_linked,Deterministic,5,1,DCL008097,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR008093,PCL008093,STG009878,deterministically_linked,Deterministic,5,1,DCL008098,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008094,PCL008094,STG009887,deterministically_linked,Deterministic,4,1,DCL008100,2,ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D04
UCR008095,PCL008095,STG009888,deterministically_linked,Deterministic,7,1,DCL008101,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D07
UCR008096,PCL008096,STG009890,deterministically_linked,Deterministic,2,1,DCL008102,2,ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01
UCR008097,PCL008097,STG009896,deterministically_linked,Deterministic,4,1,DCL008103,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D05 | D06
UCR008098,PCL008098,STG009913,deterministically_linked,Deterministic,4,1,DCL008104,2,ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008099,PCL008099,STG009917,deterministically_linked,Deterministic,3,1,DCL008105,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR008100,PCL008100,STG009923,deterministically_linked,Deterministic,6,1,DCL008106,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR008101,PCL008101,STG009924,deterministically_linked,Deterministic,5,1,DCL008107,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR008102,PCL008102,STG009939,deterministically_linked,Deterministic,6,1,DCL008108,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008103,PCL008103,STG009941,deterministically_linked,Deterministic,8,1,DCL008109,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D05 | D06
UCR008104,PCL008104,STG009942,deterministically_linked,Deterministic,3,1,DCL008110,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR008105,PCL008105,STG009957,deterministically_linked,Deterministic,3,1,DCL008111,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D08
UCR008106,PCL008106,STG009975,deterministically_linked,Deterministic,4,1,DCL008112,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D05
UCR008107,PCL008107,STG009982,deterministically_linked,Deterministic,7,1,DCL008113,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008108,PCL008108,STG010016,deterministically_linked,Deterministic,5,1,DCL008114,3,ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008109,PCL008109,STG010021,deterministically_linked,Deterministic,5,1,DCL008115,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008110,PCL008110,STG010023,deterministically_linked,Deterministic,5,1,DCL008116,2,ECOMMERCE | SUPPORT,1.0,Exact deterministic-rule confidence,D03 | D04
UCR008111,PCL008111,STG010026,deterministically_linked,Deterministic,3,1,DCL008117,2,ECOMMERCE | SUPPORT,1.0,Exact deterministic-rule confidence,D03 | D06
UCR008112,PCL008112,STG010041,deterministically_linked,Deterministic,2,1,DCL008118,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D08
UCR008113,PCL008113,STG010044,deterministically_linked,Deterministic,5,1,DCL008119,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D04
UCR008114,PCL008114,STG010046,deterministically_linked,Deterministic,5,1,DCL008120,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D08
UCR008115,PCL008115,STG010069,deterministically_linked,Deterministic,3,1,DCL008122,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR008116,PCL008116,STG010077,deterministically_linked,Deterministic,7,1,DCL008123,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D05
UCR008117,PCL008117,STG010086,deterministically_linked,Deterministic,3,1,DCL008124,3,ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03 | D04
UCR008118,PCL008118,STG010099,deterministically_linked,Deterministic,4,1,DCL008125,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D08
UCR008119,PCL008119,STG010101,unresolved_singleton,Unresolved,1,1,DCL008126,1,ECOMMERCE,,,
UCR008120,PCL008120,STG010104,probabilistically_linked,Hybrid,3,2,DCL008127 | DCL008851,2,ECOMMERCE | ONLINE,0.9658,Minimum accepted probabilistic score,D01
UCR008121,PCL008121,STG010105,deterministically_linked,Deterministic,3,1,DCL008128,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR008122,PCL008122,STG010109,deterministically_linked,Deterministic,5,1,DCL008129,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D06 | D08
UCR008123,PCL008123,STG010115,deterministically_linked,Deterministic,3,1,DCL008130,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR008124,PCL008124,STG010117,deterministically_linked,Deterministic,4,1,DCL008131,3,ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03
UCR008125,PCL008125,STG010119,deterministically_linked,Deterministic,8,1,DCL008132,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR008126,PCL008126,STG010137,deterministically_linked,Deterministic,6,1,DCL008133,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR008127,PCL008127,STG010138,deterministically_linked,Deterministic,5,1,DCL008134,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D06
UCR008128,PCL008128,STG010149,probabilistically_linked,Hybrid,8,2,DCL008135 | DCL008623,2,ECOMMERCE | ONLINE,0.9838,Minimum accepted probabilistic score,D01 | D03 | D06
UCR008129,PCL008129,STG010150,deterministically_linked,Deterministic,5,1,DCL008136,3,ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D04
UCR008130,PCL008130,STG010157,deterministically_linked,Deterministic,2,1,DCL008137,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR008131,PCL008131,STG010178,deterministically_linked,Deterministic,4,1,DCL008138,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D08
UCR008132,PCL008132,STG010188,deterministically_linked,Deterministic,3,1,DCL008139,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR008133,PCL008133,STG010195,deterministically_linked,Deterministic,5,1,DCL008140,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR008134,PCL008134,STG010204,deterministically_linked,Deterministic,4,1,DCL008141,2,ECOMMERCE | SUPPORT,1.0,Exact deterministic-rule confidence,D03
UCR008135,PCL008135,STG010215,deterministically_linked,Deterministic,7,1,DCL008142,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008136,PCL008136,STG010225,deterministically_linked,Deterministic,4,1,DCL008143,3,ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03
UCR008137,PCL008137,STG010229,deterministically_linked,Deterministic,3,1,DCL008144,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008138,PCL008138,STG010235,deterministically_linked,Deterministic,10,1,DCL008145,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D06 | D08
UCR008139,PCL008139,STG010243,deterministically_linked,Deterministic,6,1,DCL008146,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR008140,PCL008140,STG010254,deterministically_linked,Deterministic,7,1,DCL008147,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR008141,PCL008141,STG010257,deterministically_linked,Deterministic,4,1,DCL008148,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR008142,PCL008142,STG010259,deterministically_linked,Deterministic,6,1,DCL008149,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D05
UCR008143,PCL008143,STG010266,deterministically_linked,Deterministic,8,1,DCL008150,3,ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D04
UCR008144,PCL008144,STG010269,deterministically_linked,Deterministic,4,1,DCL008151,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008145,PCL008145,STG010278,deterministically_linked,Deterministic,3,1,DCL008152,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008146,PCL008146,STG010280,deterministically_linked,Deterministic,5,1,DCL008153,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008147,PCL008147,STG010288,deterministically_linked,Deterministic,5,1,DCL008154,2,ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008148,PCL008148,STG010290,deterministically_linked,Deterministic,7,1,DCL008155,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D05 | D06
UCR008149,PCL008149,STG010298,deterministically_linked,Deterministic,3,1,DCL008156,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D06
UCR008150,PCL008150,STG010299,deterministically_linked,Deterministic,4,1,DCL008157,2,ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008151,PCL008151,STG010302,deterministically_linked,Deterministic,6,1,DCL008158,3,ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03 | D06
UCR008152,PCL008152,STG010308,deterministically_linked,Deterministic,4,1,DCL008159,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D07
UCR008153,PCL008153,STG010318,deterministically_linked,Deterministic,4,1,DCL008160,2,ECOMMERCE | SUPPORT,1.0,Exact deterministic-rule confidence,D03 | D06
UCR008154,PCL008154,STG010328,deterministically_linked,Deterministic,5,1,DCL008161,2,ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D04
UCR008155,PCL008155,STG010331,unresolved_singleton,Unresolved,1,1,DCL008162,1,ECOMMERCE,,,
UCR008156,PCL008156,STG010350,deterministically_linked,Deterministic,6,1,DCL008163,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008157,PCL008157,STG010367,deterministically_linked,Deterministic,4,1,DCL008164,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D04
UCR008158,PCL008158,STG010371,deterministically_linked,Deterministic,4,1,DCL008165,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D08
UCR008159,PCL008159,STG010374,deterministically_linked,Deterministic,3,1,DCL008166,2,ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR008160,PCL008160,STG010376,deterministically_linked,Deterministic,5,1,DCL008167,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008161,PCL008161,STG010381,deterministically_linked,Deterministic,8,1,DCL008168,4,ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008162,PCL008162,STG010385,deterministically_linked,Deterministic,6,1,DCL008169,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D05
UCR008163,PCL008163,STG010388,deterministically_linked,Deterministic,4,1,DCL008170,3,ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR008164,PCL008164,STG010399,deterministically_linked,Deterministic,5,1,DCL008171,3,ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03
UCR008165,PCL008165,STG010400,deterministically_linked,Deterministic,3,1,DCL008172,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D08
UCR008166,PCL008166,STG010407,deterministically_linked,Deterministic,5,1,DCL008173,3,ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
