support_ticket_id,ground_truth_id,customer_segment,customer_age,intended_issue_category,contact_channel,issue_category,dq_name_typo,dq_email_typo,dq_phone_error,dq_missing_email,dq_missing_phone,dq_incorrect_issue_category
SUP004143,GT002522,Regular,28,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP004144,GT003500,Occasional,25,Refund request,Email,Refund request,False,False,True,False,False,False
SUP004145,GT000420,Regular,52,Complaint,Email,Complaint,False,True,False,False,False,False
SUP004146,GT001527,Regular,68,Complaint,Phone,Complaint,False,False,False,True,False,False
SUP004147,GT001451,VIP,48,Refund request,Phone,Refund request,False,False,False,True,False,False
SUP004148,GT007625,Regular,83,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004149,GT008895,Regular,80,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004150,GT004714,Regular,20,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004151,GT001323,VIP,37,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP004152,GT006576,New,38,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP004153,GT000919,Regular,47,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004154,GT000324,Regular,29,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004155,GT004090,VIP,23,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP004156,GT000643,New,29,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004157,GT004828,Occasional,36,Enquiry,Phone,Enquiry,False,False,False,True,False,False
SUP004158,GT005082,Occasional,63,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP004159,GT009359,New,58,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP004160,GT005541,VIP,72,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP004161,GT008544,Occasional,47,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004162,GT001311,Occasional,77,Enquiry,Email,Enquiry,False,True,False,False,False,False
SUP004163,GT005034,VIP,69,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP004164,GT008232,Regular,53,Complaint,Email,Refund request,False,False,False,False,False,True
SUP004165,GT008672,Occasional,47,Complaint,Email,Complaint,False,False,True,False,False,False
SUP004166,GT000228,Occasional,22,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004167,GT008344,New,65,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP004168,GT004641,Occasional,62,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP004169,GT007536,Occasional,58,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004170,GT009588,Regular,20,Enquiry,Phone,Enquiry,False,False,False,True,False,False
SUP004171,GT000663,VIP,69,Accessibility,Email,Accessibility,False,False,True,False,False,False
SUP004172,GT001428,Occasional,43,Complaint,Email,Complaint,False,False,False,False,True,False
SUP004173,GT006548,New,32,Refund request,Email,Refund request,False,True,False,False,False,False
SUP004174,GT002380,VIP,18,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004175,GT005045,New,43,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004176,GT009880,Regular,52,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004177,GT003695,New,27,Enquiry,Phone,Enquiry,False,False,False,True,False,False
SUP004178,GT003752,New,74,Accessibility,Email,Accessibility,False,False,False,False,True,False
SUP004179,GT000341,Regular,42,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP004180,GT006127,New,32,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004181,GT009762,New,76,Enquiry,Phone,Enquiry,False,False,False,False,False,False
SUP004182,GT000513,Regular,65,Accessibility,Email,Accessibility,False,False,False,False,True,False
SUP004183,GT008029,New,26,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004184,GT003785,VIP,27,Enquiry,Phone,Enquiry,False,False,False,False,False,False
SUP004185,GT001864,New,33,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004186,GT004288,Regular,24,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004187,GT007205,Regular,84,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP004188,GT001447,Occasional,19,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004189,GT003359,New,61,Refund request,Phone,Complaint,False,False,False,False,False,True
SUP004190,GT003828,Regular,72,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP004191,GT006120,New,62,Complaint,Phone,Complaint,False,False,True,True,False,False
SUP004192,GT005026,Occasional,72,Accessibility,Email,Accessibility,False,True,False,False,False,False
SUP004193,GT008830,New,81,Accessibility,Email,Accessibility,False,True,False,False,False,False
SUP004194,GT004543,Occasional,46,Enquiry,Email,Enquiry,False,True,False,False,True,False
SUP004195,GT008417,Regular,63,Enquiry,Phone,Enquiry,False,False,False,False,False,False
SUP004196,GT009581,Occasional,18,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004197,GT002582,Regular,22,Accessibility,Phone,Accessibility,False,False,False,True,False,False
SUP004198,GT006516,Regular,29,Accessibility,Email,Accessibility,False,False,True,False,False,False
SUP004199,GT006661,VIP,43,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004200,GT005199,New,19,Accessibility,Email,Accessibility,False,True,False,False,False,False
SUP004201,GT001086,Occasional,18,Accessibility,Email,Accessibility,False,True,False,False,False,False
SUP004202,GT003935,Occasional,69,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP004203,GT008469,Occasional,18,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004204,GT003209,VIP,57,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004205,GT005758,New,60,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP004206,GT004911,Occasional,47,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004207,GT005772,New,34,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP004208,GT006713,Occasional,38,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP004209,GT002279,Occasional,42,Refund request,Email,Refund request,False,True,False,False,False,False
SUP004210,GT002872,VIP,55,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004211,GT003454,VIP,29,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP004212,GT006270,New,53,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP004213,GT008444,New,49,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004214,GT004068,VIP,56,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP004215,GT001271,Regular,40,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004216,GT001859,Regular,55,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004217,GT007224,Regular,48,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004218,GT008873,Occasional,31,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP004219,GT002456,New,68,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP004220,GT009601,Regular,53,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004221,GT008546,Occasional,62,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP004222,GT002808,Occasional,43,Complaint,Email,Complaint,False,False,False,False,True,False
SUP004223,GT005211,Occasional,58,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004224,GT000845,Occasional,33,Complaint,Phone,Complaint,False,False,False,True,False,False
SUP004225,GT005778,VIP,51,Complaint,Phone,Complaint,False,False,False,False,False,False
SUP004226,GT002439,Regular,60,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004227,GT004322,Regular,58,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004228,GT005515,Occasional,26,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP004229,GT009676,Regular,27,Enquiry,Phone,Enquiry,False,False,False,False,False,False
SUP004230,GT006345,Regular,76,Enquiry,Phone,Enquiry,False,False,True,False,False,False
SUP004231,GT003191,Regular,76,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP004232,GT005635,VIP,51,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP004233,GT005897,Regular,32,Enquiry,Phone,Enquiry,False,True,False,False,False,False
SUP004234,GT000348,Regular,60,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004235,GT005871,New,46,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004236,GT000156,VIP,53,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP004237,GT004189,New,50,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004238,GT009671,Occasional,27,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004239,GT003694,Occasional,30,Enquiry,Phone,Enquiry,False,False,False,False,False,False
SUP004240,GT000842,Regular,48,Accessibility,Phone,Accessibility,False,False,False,True,False,False
SUP004241,GT002347,New,24,Enquiry,Email,Enquiry,False,True,False,False,True,False
SUP004242,GT003026,Occasional,29,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004243,GT002121,New,34,Refund request,Email,Refund request,True,True,False,False,False,False
SUP004244,GT001431,Regular,83,Enquiry,Phone,Enquiry,False,False,False,False,False,False
SUP004245,GT007172,Regular,69,Complaint,Email,Complaint,True,False,False,False,True,False
SUP004246,GT006727,VIP,54,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004247,GT009038,New,66,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004248,GT009886,Regular,34,Refund request,Phone,Refund request,False,False,False,True,False,False
SUP004249,GT007816,VIP,40,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004250,GT005350,New,34,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004251,GT003454,VIP,29,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004252,GT006931,Regular,63,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004253,GT005581,Occasional,45,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004254,GT002737,Regular,62,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP004255,GT003778,New,60,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004256,GT004584,VIP,45,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP004257,GT004068,VIP,56,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004258,GT000423,Regular,49,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP004259,GT003129,Occasional,80,Refund request,Phone,Refund request,False,False,False,True,False,False
SUP004260,GT001148,VIP,61,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004261,GT000094,New,71,Accessibility,Email,Accessibility,False,False,False,False,True,False
SUP004262,GT000352,New,35,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004263,GT000522,Occasional,49,Enquiry,Email,Enquiry,False,True,False,False,True,False
SUP004264,GT003660,Regular,24,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004265,GT003574,VIP,18,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004266,GT003422,New,55,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP004267,GT009006,Regular,69,Enquiry,Phone,Enquiry,False,False,True,False,False,False
SUP004268,GT007127,Occasional,73,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP004269,GT000545,Regular,76,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004270,GT004189,New,50,Enquiry,Phone,Enquiry,False,False,False,False,False,False
SUP004271,GT005725,Occasional,63,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004272,GT003125,New,42,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP004273,GT008371,Occasional,36,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP004274,GT005072,New,30,Complaint,Email,Complaint,True,False,False,False,False,False
SUP004275,GT004063,Regular,20,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004276,GT003040,Occasional,35,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004277,GT002605,VIP,20,Complaint,Phone,Complaint,False,False,False,False,False,False
SUP004278,GT008407,Occasional,44,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP004279,GT009677,New,43,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004280,GT009753,Occasional,39,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004281,GT009983,Occasional,48,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004282,GT006383,Regular,62,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004283,GT001051,Occasional,58,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004284,GT001459,VIP,83,Refund request,Email,Refund request,False,False,False,False,True,False
SUP004285,GT003195,Occasional,62,Refund request,Email,Refund request,False,False,False,False,False,False
SUP004286,GT001769,Regular,37,Enquiry,Phone,Complaint,False,False,False,False,False,True
SUP004287,GT009774,VIP,65,Complaint,Email,Complaint,False,False,False,False,False,False
SUP004288,GT004397,New,22,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP004289,GT003407,Regular,20,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP004290,GT002585,Occasional,63,Accessibility,Email,Accessibility,False,False,True,False,False,False
