transaction_id,ground_truth_id,guest_transaction,portal_user_id,available_portal_user_id,event_id,ticket_type,dq_missing_email,dq_missing_phone,dq_alternative_email,dq_email_typo,dq_name_typo,dq_historical_billing_address,dq_postcode_format_variation,dq_incorrect_phone,dq_cardholder_name_variation
TXN011665,GT006199,True,,USR002232,EVT0035,Standing,False,False,True,False,False,False,False,False,False
TXN011666,GT003582,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011667,GT007441,True,,,EVT0044,Standing,False,False,True,False,False,False,False,False,False
TXN011668,GT001961,True,,,EVT0043,Standing,False,False,True,False,False,False,False,False,False
TXN011669,GT000576,False,USR003606,USR003606,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011670,GT007014,True,,,EVT0045,Standing,False,False,True,False,False,False,False,False,False
TXN011671,GT009587,False,USR000069,USR000069,EVT0035,Seated,False,False,False,False,False,False,False,False,False
TXN011672,GT006041,False,USR004250,USR004250,EVT0049,Standing,False,False,False,False,False,False,True,False,False
TXN011673,GT009791,True,,,EVT0040,Seated,False,False,False,False,False,False,False,False,False
TXN011674,GT001461,True,,,EVT0037,Standing,False,False,False,False,False,False,False,False,False
TXN011675,GT001844,True,,,EVT0035,Seated,False,False,False,False,False,False,False,False,False
TXN011676,GT007679,True,,,EVT0038,Standing,False,False,True,False,False,False,False,False,False
TXN011677,GT007858,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011678,GT008255,False,USR003333,USR003333,EVT0040,Standing,False,False,False,False,False,False,True,False,False
TXN011679,GT006569,False,USR002576,USR002576,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011680,GT008895,True,,,EVT0043,Seated,False,False,False,False,False,True,False,False,False
TXN011681,GT004389,True,,,EVT0035,Seated,False,False,False,False,False,False,False,False,False
TXN011682,GT001253,True,,,EVT0037,Seated,False,False,False,False,False,False,False,False,True
TXN011683,GT004952,True,,,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN011684,GT003799,True,,USR004264,EVT0052,Standing,False,False,False,True,False,False,False,False,True
TXN011685,GT006991,True,,,EVT0040,Standing,False,False,True,False,False,False,False,False,False
TXN011686,GT005145,False,USR004183,USR004183,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011687,GT009927,True,,,EVT0036,Standing,True,False,False,False,False,False,False,False,False
TXN011688,GT002154,True,,,EVT0051,Seated,False,False,False,False,False,False,False,False,False
TXN011689,GT002745,True,,,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011690,GT007798,True,,,EVT0036,Seated,False,True,False,False,False,False,False,False,False
TXN011691,GT002665,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,True
TXN011692,GT009296,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011693,GT001901,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011694,GT005446,False,USR002027,USR002027,EVT0038,Standing,False,False,False,False,False,False,False,False,True
TXN011695,GT004698,True,,,EVT0040,Standing,False,False,False,True,False,False,False,False,False
TXN011696,GT000614,True,,USR003592,EVT0043,Standing,False,False,False,False,False,False,False,False,False
TXN011697,GT005126,False,USR003570,USR003570,EVT0035,Standing,False,True,False,False,False,False,False,False,False
TXN011698,GT008933,True,,,EVT0037,Standing,False,False,False,False,False,True,False,False,False
TXN011699,GT002177,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011700,GT005766,True,,,EVT0052,Standing,False,False,True,False,False,False,False,True,False
TXN011701,GT002236,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011702,GT007014,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011703,GT000867,True,,,EVT0045,Standing,False,False,False,False,False,False,False,False,False
TXN011704,GT008159,True,,,EVT0049,Standing,False,False,False,False,False,False,False,False,False
TXN011705,GT001438,True,,,EVT0041,Seated,False,False,False,False,False,False,False,False,False
TXN011706,GT008396,True,,,EVT0037,Seated,False,True,False,False,False,False,False,False,False
TXN011707,GT009910,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011708,GT004060,True,,USR002355,EVT0035,Standing,False,True,False,False,False,False,False,False,True
TXN011709,GT000339,True,,USR003108,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011710,GT003561,True,,,EVT0036,Seated,False,False,False,False,False,False,False,False,False
TXN011711,GT000643,True,,,EVT0038,Seated,False,False,False,False,False,False,False,False,False
TXN011712,GT009705,False,USR003890,USR003890,EVT0035,Seated,False,False,False,False,False,False,False,False,False
TXN011713,GT001145,True,,,EVT0040,Seated,False,False,False,False,False,False,False,False,False
TXN011714,GT007022,True,,,EVT0048,Seated,False,False,False,False,False,False,False,False,False
TXN011715,GT006411,True,,,EVT0043,Standing,False,False,False,False,False,False,False,False,True
TXN011716,GT000429,True,,,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011717,GT006569,True,,USR002576,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011718,GT004905,False,USR002230,USR002230,EVT0045,Seated,False,False,False,False,False,True,False,False,False
TXN011719,GT001871,True,,,EVT0036,Seated,False,False,False,False,False,False,False,False,False
TXN011720,GT005707,True,,USR003304,EVT0036,Standing,False,False,False,False,False,True,False,False,False
TXN011721,GT004710,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011722,GT002466,False,USR000490,USR000490,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011723,GT008508,True,,USR000097,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011724,GT007732,True,,,EVT0049,Standing,False,False,False,True,False,False,False,False,False
TXN011725,GT002418,False,USR002575,USR002575,EVT0043,Standing,False,False,True,False,False,True,False,False,False
TXN011726,GT001174,False,USR000328,USR000328,EVT0045,Standing,False,False,False,False,False,False,False,False,False
TXN011727,GT004013,True,,USR003482,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011728,GT008325,False,USR002072,USR002072,EVT0050,Standing,False,False,False,False,False,False,False,False,False
TXN011729,GT009860,False,USR003741,USR003741,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011730,GT000684,True,,USR001166,EVT0046,Standing,False,False,False,False,False,False,False,False,False
TXN011731,GT009660,True,,USR003920,EVT0047,Seated,False,False,False,False,False,False,False,False,False
TXN011732,GT003481,True,,USR001510,EVT0035,Seated,False,False,False,False,False,False,False,False,False
TXN011733,GT006750,True,,,EVT0044,Standing,False,False,False,False,False,False,False,False,False
TXN011734,GT009626,False,USR003083,USR003083,EVT0036,Standing,False,False,False,False,False,False,True,False,True
TXN011735,GT009156,True,,,EVT0036,Standing,False,False,True,False,False,False,False,False,False
TXN011736,GT005633,True,,USR001184,EVT0035,Standing,False,True,False,False,False,False,True,False,False
TXN011737,GT005960,True,,,EVT0049,Standing,False,False,False,False,False,False,False,False,False
TXN011738,GT004960,True,,,EVT0041,Standing,False,False,False,False,True,False,False,False,False
TXN011739,GT005794,True,,USR003056,EVT0040,Standing,False,False,False,False,False,False,False,False,True
TXN011740,GT000699,True,,USR000299,EVT0035,Standing,False,False,False,False,False,False,False,False,True
TXN011741,GT009992,True,,,EVT0047,Seated,False,False,False,False,False,False,True,False,False
TXN011742,GT009821,True,,,EVT0037,Seated,False,False,False,False,False,False,False,False,False
TXN011743,GT007171,True,,,EVT0040,Seated,False,False,False,False,False,False,False,False,False
TXN011744,GT009782,False,USR000811,USR000811,EVT0035,Standing,False,True,False,False,False,False,False,False,False
TXN011745,GT009678,False,USR000701,USR000701,EVT0042,Standing,False,False,False,False,False,False,False,False,False
TXN011746,GT009119,True,,,EVT0035,Seated,False,False,False,False,False,False,True,False,True
TXN011747,GT005779,True,,,EVT0043,Standing,False,False,True,False,False,False,False,False,False
TXN011748,GT009559,False,USR002957,USR002957,EVT0047,Seated,False,False,False,False,False,False,True,False,False
TXN011749,GT006498,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,True
TXN011750,GT001855,True,,,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011751,GT004758,False,USR003602,USR003602,EVT0035,Standing,False,False,False,False,False,True,False,False,False
TXN011752,GT001397,True,,,EVT0035,Standing,False,False,False,False,False,True,False,False,False
TXN011753,GT001394,False,USR002537,USR002537,EVT0044,Standing,False,False,False,False,False,False,False,False,False
TXN011754,GT007601,False,USR000377,USR000377,EVT0037,Seated,False,False,False,False,False,False,True,False,False
TXN011755,GT007423,False,USR003532,USR003532,EVT0045,Standing,False,False,False,False,True,False,False,False,False
TXN011756,GT002204,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011757,GT005957,False,USR002864,USR002864,EVT0040,Standing,False,False,False,False,False,False,False,False,True
TXN011758,GT000835,True,,,EVT0036,Standing,True,False,False,False,False,False,False,False,False
TXN011759,GT006433,False,USR000248,USR000248,EVT0044,Standing,False,False,False,False,False,False,False,False,False
TXN011760,GT008958,False,USR002009,USR002009,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011761,GT008858,True,,,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011762,GT003369,True,,,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011763,GT007287,True,,,EVT0036,Standing,False,False,False,False,False,False,False,True,True
TXN011764,GT008475,False,USR002511,USR002511,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011765,GT007862,True,,,EVT0045,Standing,False,False,False,False,False,False,False,False,False
TXN011766,GT006120,True,,,EVT0043,Standing,False,False,True,False,False,False,False,False,False
TXN011767,GT009560,False,USR004191,USR004191,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011768,GT001176,True,,,EVT0045,Standing,False,True,False,False,False,False,False,False,False
TXN011769,GT009460,True,,USR000611,EVT0038,Standing,False,False,True,False,False,True,False,False,False
TXN011770,GT000896,False,USR001946,USR001946,EVT0036,Standing,False,False,False,False,False,False,True,False,False
TXN011771,GT007809,True,,USR000058,EVT0052,Standing,False,False,True,False,False,False,False,False,False
TXN011772,GT001933,True,,,EVT0036,Seated,False,True,False,False,False,False,False,False,False
TXN011773,GT005172,True,,,EVT0040,Standing,False,False,False,False,False,False,False,False,True
TXN011774,GT006536,True,,,EVT0036,Seated,False,False,False,False,False,False,False,False,True
TXN011775,GT000355,True,,,EVT0040,Standing,False,True,False,False,False,False,False,False,False
TXN011776,GT001128,True,,,EVT0052,Standing,False,True,False,False,False,False,False,False,False
TXN011777,GT002406,True,,,EVT0036,Standing,False,False,True,False,False,False,False,False,False
TXN011778,GT006344,False,USR001908,USR001908,EVT0043,Standing,False,False,False,False,False,False,True,False,False
TXN011779,GT008205,True,,,EVT0046,Standing,False,False,True,False,False,False,True,False,False
TXN011780,GT008491,True,,,EVT0040,Seated,False,False,False,False,False,False,False,False,True
TXN011781,GT009743,True,,USR003599,EVT0040,Standing,False,False,True,False,True,False,False,False,False
TXN011782,GT007966,False,USR002823,USR002823,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN011783,GT006358,False,USR002795,USR002795,EVT0044,Standing,False,False,False,False,False,False,False,False,True
TXN011784,GT007943,True,,,EVT0037,Standing,False,False,False,False,False,False,False,False,False
TXN011785,GT007161,True,,USR004147,EVT0042,Seated,False,False,False,False,False,False,False,False,True
TXN011786,GT007298,True,,,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011787,GT002891,True,,,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011788,GT004798,True,,USR001862,EVT0040,Standing,False,True,False,False,False,False,False,False,False
TXN011789,GT000094,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011790,GT001895,False,USR002949,USR002949,EVT0036,Seated,False,False,False,False,False,False,True,False,False
TXN011791,GT000183,True,,USR000517,EVT0040,Standing,True,False,False,False,False,False,False,False,True
TXN011792,GT003251,True,,,EVT0041,Standing,False,False,False,True,False,False,False,True,False
TXN011793,GT005874,True,,,EVT0041,Standing,False,False,False,False,True,False,False,False,False
TXN011794,GT006454,True,,,EVT0036,Standing,False,False,True,False,False,False,False,False,False
TXN011795,GT006246,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011796,GT000911,False,USR001680,USR001680,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN011797,GT002291,True,,,EVT0048,Standing,False,False,False,False,False,False,False,False,False
TXN011798,GT001004,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011799,GT002664,True,,USR003140,EVT0037,Seated,False,False,True,False,False,False,True,False,False
TXN011800,GT004338,False,USR003871,USR003871,EVT0046,Seated,False,False,False,False,False,False,False,False,False
TXN011801,GT000463,True,,,EVT0040,Standing,False,False,True,False,False,False,False,False,False
TXN011802,GT008079,True,,,EVT0036,Seated,False,False,False,False,True,False,False,False,False
