ground_truth_id,evaluation_split
GT008924,evaluation
GT008925,evaluation
GT008926,calibration
GT008927,evaluation
GT008928,calibration
GT008929,evaluation
GT008930,calibration
GT008931,calibration
GT008932,calibration
GT008933,calibration
GT008934,evaluation
GT008935,calibration
GT008936,calibration
GT008937,evaluation
GT008938,calibration
GT008939,evaluation
GT008940,evaluation
GT008941,calibration
GT008942,calibration
GT008943,evaluation
GT008944,evaluation
GT008945,calibration
GT008946,evaluation
GT008947,evaluation
GT008948,evaluation
GT008949,calibration
GT008950,calibration
GT008951,calibration
GT008952,evaluation
GT008953,calibration
GT008954,evaluation
GT008955,anonymous_only
GT008956,calibration
GT008957,calibration
GT008958,calibration
GT008959,calibration
GT008960,calibration
GT008961,calibration
GT008962,calibration
GT008963,evaluation
GT008964,calibration
GT008965,calibration
GT008966,calibration
GT008967,calibration
GT008968,calibration
GT008969,calibration
GT008970,calibration
GT008971,calibration
GT008972,calibration
GT008973,evaluation
GT008974,evaluation
GT008975,evaluation
GT008976,calibration
GT008977,calibration
GT008978,calibration
GT008979,calibration
GT008980,evaluation
GT008981,evaluation
GT008982,evaluation
GT008983,calibration
GT008984,evaluation
GT008985,calibration
GT008986,calibration
GT008987,evaluation
GT008988,evaluation
GT008989,calibration
GT008990,calibration
GT008991,evaluation
GT008992,calibration
GT008993,evaluation
GT008994,evaluation
GT008995,calibration
GT008996,calibration
GT008997,evaluation
GT008998,calibration
GT008999,evaluation
GT009000,evaluation
GT009001,calibration
GT009002,evaluation
GT009003,calibration
GT009004,calibration
GT009005,calibration
GT009006,calibration
GT009007,calibration
GT009008,calibration
GT009009,calibration
GT009010,evaluation
GT009011,calibration
GT009012,evaluation
GT009013,evaluation
GT009014,calibration
GT009015,evaluation
GT009016,calibration
GT009017,calibration
GT009018,calibration
GT009019,evaluation
GT009020,evaluation
GT009021,calibration
GT009022,evaluation
GT009023,evaluation
GT009024,calibration
GT009025,calibration
GT009026,evaluation
GT009027,calibration
GT009028,calibration
GT009029,evaluation
GT009030,calibration
GT009031,evaluation
GT009032,calibration
GT009033,anonymous_only
GT009034,evaluation
GT009035,calibration
GT009036,calibration
GT009037,calibration
GT009038,calibration
GT009039,evaluation
GT009040,calibration
GT009041,calibration
GT009042,calibration
GT009043,evaluation
GT009044,calibration
GT009045,calibration
GT009046,calibration
GT009047,evaluation
GT009048,evaluation
GT009049,calibration
GT009050,calibration
GT009051,calibration
GT009052,calibration
GT009053,calibration
GT009054,evaluation
GT009055,evaluation
GT009056,calibration
GT009057,calibration
GT009058,evaluation
GT009059,calibration
GT009060,calibration
GT009061,evaluation
GT009062,calibration
GT009063,calibration
GT009064,calibration
GT009065,evaluation
GT009066,evaluation
GT009067,calibration
GT009068,evaluation
GT009069,evaluation
GT009070,calibration
GT009071,calibration
GT009072,calibration
GT009073,calibration
GT009074,calibration
GT009075,evaluation
GT009076,calibration
GT009077,evaluation
GT009078,calibration
GT009079,calibration
GT009080,calibration
GT009081,calibration
GT009082,evaluation
GT009083,calibration
GT009084,calibration
GT009085,evaluation
GT009086,evaluation
GT009087,calibration
GT009088,calibration
GT009089,evaluation
GT009090,evaluation
GT009091,calibration
GT009092,evaluation
GT009093,calibration
GT009094,calibration
GT009095,calibration
GT009096,evaluation
GT009097,calibration
GT009098,evaluation
GT009099,evaluation
GT009100,evaluation
GT009101,evaluation
GT009102,evaluation
GT009103,calibration
GT009104,evaluation
GT009105,calibration
GT009106,calibration
GT009107,calibration
GT009108,evaluation
GT009109,evaluation
GT009110,evaluation
GT009111,calibration
GT009112,calibration
GT009113,calibration
GT009114,calibration
GT009115,evaluation
GT009116,calibration
GT009117,calibration
GT009118,calibration
GT009119,calibration
GT009120,calibration
GT009121,calibration
GT009122,calibration
GT009123,calibration
GT009124,calibration
GT009125,evaluation
GT009126,calibration
GT009127,evaluation
GT009128,calibration
GT009129,calibration
GT009130,evaluation
GT009131,evaluation
GT009132,calibration
GT009133,evaluation
GT009134,calibration
GT009135,evaluation
GT009136,evaluation
GT009137,calibration
GT009138,calibration
GT009139,calibration
GT009140,evaluation
GT009141,evaluation
GT009142,calibration
GT009143,calibration
GT009144,evaluation
GT009145,evaluation
GT009146,calibration
GT009147,calibration
GT009148,calibration
GT009149,calibration
GT009150,calibration
GT009151,calibration
GT009152,calibration
GT009153,calibration
GT009154,calibration
GT009155,evaluation
GT009156,evaluation
GT009157,evaluation
GT009158,evaluation
GT009159,calibration
GT009160,evaluation
GT009161,calibration
GT009162,calibration
GT009163,calibration
GT009164,evaluation
GT009165,calibration
GT009166,calibration
GT009167,evaluation
GT009168,calibration
GT009169,evaluation
GT009170,calibration
GT009171,calibration
GT009172,calibration
GT009173,calibration
GT009174,calibration
GT009175,evaluation
GT009176,calibration
GT009177,calibration
GT009178,evaluation
GT009179,calibration
GT009180,calibration
GT009181,evaluation
GT009182,calibration
GT009183,calibration
GT009184,evaluation
GT009185,calibration
GT009186,calibration
GT009187,calibration
GT009188,evaluation
GT009189,evaluation
GT009190,calibration
GT009191,evaluation
GT009192,calibration
GT009193,evaluation
GT009194,calibration
GT009195,calibration
GT009196,calibration
GT009197,evaluation
GT009198,evaluation
GT009199,calibration
GT009200,calibration
GT009201,calibration
GT009202,evaluation
GT009203,calibration
GT009204,calibration
GT009205,evaluation
GT009206,calibration
GT009207,calibration
GT009208,calibration
GT009209,calibration
GT009210,calibration
GT009211,calibration
GT009212,evaluation
GT009213,calibration
GT009214,calibration
GT009215,calibration
GT009216,calibration
GT009217,evaluation
GT009218,calibration
GT009219,calibration
GT009220,calibration
GT009221,evaluation
GT009222,calibration
GT009223,calibration
GT009224,evaluation
GT009225,evaluation
GT009226,calibration
GT009227,calibration
GT009228,calibration
GT009229,calibration
GT009230,calibration
GT009231,calibration
GT009232,calibration
GT009233,calibration
GT009234,calibration
GT009235,calibration
GT009236,calibration
GT009237,calibration
GT009238,calibration
GT009239,evaluation
GT009240,calibration
GT009241,evaluation
GT009242,calibration
GT009243,calibration
GT009244,calibration
GT009245,calibration
GT009246,calibration
GT009247,calibration
GT009248,calibration
GT009249,evaluation
GT009250,calibration
GT009251,calibration
GT009252,calibration
GT009253,evaluation
GT009254,calibration
GT009255,calibration
GT009256,calibration
GT009258,calibration
GT009259,evaluation
GT009260,evaluation
GT009261,calibration
GT009262,calibration
GT009263,calibration
GT009264,calibration
GT009265,calibration
GT009266,evaluation
GT009267,calibration
GT009268,evaluation
GT009269,calibration
GT009270,calibration
GT009271,calibration
GT009272,calibration
GT009273,calibration
GT009274,calibration
GT009275,calibration
GT009276,calibration
GT009277,calibration
GT009278,evaluation
GT009279,calibration
GT009280,calibration
GT009281,evaluation
GT009282,evaluation
GT009283,calibration
GT009284,calibration
GT009285,evaluation
GT009286,evaluation
GT009287,evaluation
GT009288,evaluation
GT009289,calibration
GT009290,evaluation
GT009291,calibration
GT009292,calibration
GT009293,calibration
GT009294,calibration
GT009295,evaluation
GT009296,calibration
GT009297,calibration
GT009298,calibration
GT009299,evaluation
GT009300,calibration
GT009301,calibration
GT009302,calibration
GT009303,calibration
GT009304,evaluation
GT009305,calibration
GT009306,evaluation
GT009307,calibration
GT009308,calibration
GT009309,evaluation
GT009310,calibration
GT009311,calibration
GT009312,calibration
GT009313,calibration
GT009314,calibration
GT009315,evaluation
GT009316,calibration
GT009317,evaluation
GT009318,calibration
GT009319,calibration
GT009320,evaluation
GT009321,calibration
GT009322,calibration
GT009323,evaluation
GT009324,calibration
GT009325,calibration
GT009326,calibration
GT009327,calibration
GT009328,calibration
GT009329,calibration
GT009330,calibration
GT009331,evaluation
GT009332,calibration
GT009333,evaluation
GT009334,evaluation
GT009335,calibration
GT009336,calibration
GT009337,calibration
GT009338,calibration
GT009339,evaluation
GT009340,calibration
GT009341,calibration
GT009342,calibration
GT009343,calibration
GT009344,calibration
GT009345,calibration
GT009346,calibration
GT009347,calibration
GT009348,evaluation
GT009349,calibration
GT009350,evaluation
GT009351,calibration
GT009352,calibration
GT009353,evaluation
GT009354,evaluation
GT009355,calibration
GT009356,calibration
GT009357,calibration
GT009358,evaluation
GT009359,calibration
GT009360,calibration
GT009361,calibration
GT009362,calibration
GT009363,calibration
GT009364,calibration
GT009365,calibration
GT009366,calibration
GT009367,calibration
GT009368,calibration
GT009369,evaluation
GT009370,calibration
GT009371,evaluation
GT009372,calibration
GT009373,calibration
GT009374,evaluation
GT009375,evaluation
GT009376,calibration
GT009377,evaluation
GT009378,evaluation
GT009379,evaluation
GT009380,evaluation
GT009381,calibration
GT009382,calibration
GT009383,evaluation
GT009384,calibration
GT009385,evaluation
GT009386,calibration
GT009387,calibration
GT009388,evaluation
GT009389,calibration
GT009390,calibration
GT009391,calibration
GT009392,evaluation
GT009393,calibration
GT009394,calibration
GT009395,calibration
GT009396,evaluation
GT009397,evaluation
GT009398,evaluation
GT009399,calibration
GT009400,evaluation
GT009401,evaluation
GT009402,calibration
GT009403,calibration
GT009404,calibration
GT009405,calibration
GT009406,calibration
GT009407,calibration
GT009408,evaluation
GT009409,calibration
GT009410,evaluation
GT009411,calibration
GT009412,evaluation
GT009413,calibration
GT009414,calibration
GT009415,calibration
GT009416,calibration
GT009417,evaluation
GT009418,calibration
GT009419,evaluation
GT009420,calibration
GT009421,calibration
GT009422,evaluation
GT009423,evaluation
GT009424,calibration
GT009425,calibration
GT009426,evaluation
GT009427,evaluation
GT009428,calibration
GT009429,calibration
GT009430,evaluation
GT009431,calibration
GT009432,calibration
GT009433,calibration
GT009434,calibration
GT009435,calibration
GT009436,calibration
GT009437,calibration
GT009438,calibration
GT009439,evaluation
GT009440,evaluation
GT009441,evaluation
GT009442,calibration
GT009443,calibration
GT009444,calibration
GT009445,evaluation
GT009446,calibration
GT009447,evaluation
GT009448,evaluation
GT009449,calibration
GT009450,calibration
GT009451,calibration
GT009452,calibration
GT009453,calibration
GT009454,calibration
GT009455,calibration
GT009456,calibration
GT009457,evaluation
GT009458,evaluation
GT009459,calibration
GT009460,calibration
GT009461,anonymous_only
GT009462,calibration
GT009463,calibration
GT009464,calibration
GT009465,calibration
GT009466,calibration
GT009467,calibration
GT009468,calibration
GT009469,evaluation
GT009470,calibration
GT009471,calibration
GT009472,calibration
GT009473,calibration
GT009474,calibration
GT009475,calibration
GT009476,evaluation
GT009477,evaluation
GT009478,calibration
GT009479,calibration
GT009480,evaluation
GT009481,calibration
GT009482,evaluation
GT009483,calibration
GT009484,evaluation
GT009485,calibration
GT009486,calibration
GT009487,calibration
GT009488,evaluation
GT009489,calibration
GT009490,calibration
GT009491,evaluation
GT009492,calibration
GT009493,calibration
GT009494,evaluation
GT009495,calibration
GT009496,calibration
GT009498,calibration
GT009499,calibration
GT009500,calibration
GT009501,calibration
GT009502,calibration
GT009503,evaluation
GT009504,calibration
GT009505,evaluation
GT009506,evaluation
GT009507,calibration
GT009508,evaluation
GT009509,calibration
GT009510,calibration
GT009511,calibration
GT009512,calibration
GT009513,calibration
GT009514,calibration
GT009515,calibration
GT009516,calibration
GT009517,calibration
GT009518,calibration
GT009519,calibration
GT009520,calibration
GT009521,evaluation
GT009522,calibration
GT009523,evaluation
GT009524,evaluation
GT009525,evaluation
GT009526,evaluation
GT009527,calibration
GT009528,evaluation
GT009529,calibration
GT009530,calibration
GT009531,calibration
GT009532,calibration
GT009533,evaluation
GT009534,calibration
GT009535,evaluation
GT009536,calibration
GT009537,calibration
GT009538,calibration
GT009539,evaluation
GT009540,calibration
GT009541,evaluation
GT009542,evaluation
GT009543,calibration
GT009544,calibration
GT009545,calibration
GT009546,calibration
GT009547,calibration
GT009548,evaluation
GT009549,calibration
GT009550,calibration
GT009551,calibration
GT009552,evaluation
GT009553,calibration
GT009554,evaluation
GT009555,evaluation
GT009556,calibration
GT009557,calibration
GT009558,evaluation
GT009559,calibration
GT009560,calibration
GT009561,calibration
GT009562,calibration
GT009563,calibration
GT009564,calibration
GT009565,calibration
GT009566,calibration
GT009567,calibration
GT009568,calibration
GT009569,calibration
GT009570,calibration
GT009571,calibration
GT009572,calibration
GT009573,calibration
GT009574,calibration
GT009575,evaluation
GT009576,calibration
GT009577,calibration
GT009578,calibration
GT009579,calibration
GT009580,evaluation
GT009581,evaluation
GT009582,calibration
GT009583,calibration
GT009584,evaluation
GT009585,calibration
GT009586,calibration
GT009587,calibration
GT009588,calibration
GT009589,calibration
GT009590,calibration
GT009591,calibration
GT009592,calibration
GT009593,evaluation
