staging_record_id,source_system,source_record_id,ground_truth_id,evaluation_split
STG066173,ONLINE,SES032871,GT004746,evaluation
STG066174,ONLINE,SES032872,GT007330,evaluation
STG066175,ONLINE,SES032873,GT002578,calibration
STG066176,ONLINE,SES032874,GT006648,calibration
STG066177,ONLINE,SES032875,GT002010,evaluation
STG066178,ONLINE,SES032876,GT005321,evaluation
STG066179,ONLINE,SES032877,GT000440,calibration
STG066180,ONLINE,SES032878,GT006690,calibration
STG066181,ONLINE,SES032879,GT001370,calibration
STG066182,ONLINE,SES032880,GT003916,evaluation
STG066183,ONLINE,SES032881,GT009671,calibration
STG066184,ONLINE,SES032882,GT003542,calibration
STG066185,ONLINE,SES032883,GT002555,calibration
STG066186,ONLINE,SES032884,GT006312,evaluation
STG066187,ONLINE,SES032885,GT004316,calibration
STG066188,ONLINE,SES032886,GT000194,calibration
STG066189,ONLINE,SES032887,GT007385,evaluation
STG066190,ONLINE,SES032888,GT005505,evaluation
STG066191,ONLINE,SES032889,GT004507,evaluation
STG066192,ONLINE,SES032890,GT009980,calibration
STG066193,ONLINE,SES032891,GT002909,evaluation
STG066194,ONLINE,SES032892,GT003948,evaluation
STG066195,ONLINE,SES032893,GT003407,calibration
STG066196,ONLINE,SES032894,GT006347,evaluation
STG066197,ONLINE,SES032895,GT007244,calibration
STG066198,ONLINE,SES032896,GT001249,calibration
STG066199,ONLINE,SES032897,GT005700,calibration
STG066200,ONLINE,SES032898,GT004413,evaluation
STG066201,ONLINE,SES032899,GT006510,calibration
STG066202,ONLINE,SES032900,GT004502,calibration
STG066203,ONLINE,SES032901,GT009270,calibration
STG066204,ONLINE,SES032902,GT007965,evaluation
STG066205,ONLINE,SES032903,GT001556,evaluation
STG066206,ONLINE,SES032904,GT005685,calibration
STG066207,ONLINE,SES032905,GT000632,calibration
STG066208,ONLINE,SES032906,GT000917,calibration
STG066209,ONLINE,SES032907,GT005141,calibration
STG066210,ONLINE,SES032908,GT003415,calibration
STG066211,ONLINE,SES032909,GT006173,calibration
STG066212,ONLINE,SES032910,GT008198,calibration
STG066213,ONLINE,SES032911,GT004154,calibration
STG066214,ONLINE,SES032912,GT003902,calibration
STG066215,ONLINE,SES032913,GT001459,calibration
STG066216,ONLINE,SES032914,GT006230,calibration
STG066217,ONLINE,SES032915,GT004037,calibration
STG066218,ONLINE,SES032916,GT009344,calibration
STG066219,ONLINE,SES032917,GT001909,calibration
STG066220,ONLINE,SES032918,GT006560,calibration
STG066221,ONLINE,SES032919,GT008742,evaluation
STG066222,ONLINE,SES032920,GT008232,calibration
STG066223,ONLINE,SES032921,GT006713,calibration
STG066224,ONLINE,SES032922,GT004211,calibration
STG066225,ONLINE,SES032923,GT006785,calibration
STG066226,ONLINE,SES032924,GT009636,evaluation
STG066227,ONLINE,SES032925,GT000654,evaluation
STG066228,ONLINE,SES032926,GT009687,calibration
STG066229,ONLINE,SES032927,GT001842,calibration
STG066230,ONLINE,SES032928,GT006800,evaluation
STG066231,ONLINE,SES032929,GT001906,evaluation
STG066232,ONLINE,SES032930,GT003065,calibration
STG066233,ONLINE,SES032931,GT007107,evaluation
STG066234,ONLINE,SES032932,GT000090,calibration
STG066235,ONLINE,SES032933,GT004460,calibration
STG066236,ONLINE,SES032934,GT001604,calibration
STG066237,ONLINE,SES032935,GT008845,calibration
STG066238,ONLINE,SES032936,GT003298,calibration
STG066239,ONLINE,SES032937,GT003799,calibration
STG066240,ONLINE,SES032938,GT009580,evaluation
STG066241,ONLINE,SES032939,GT008722,calibration
STG066242,ONLINE,SES032940,GT000273,calibration
STG066243,ONLINE,SES032941,GT002843,calibration
STG066244,ONLINE,SES032942,GT003179,calibration
STG066245,ONLINE,SES032943,GT009078,calibration
STG066246,ONLINE,SES032944,GT004443,evaluation
STG066247,ONLINE,SES032945,GT000260,calibration
STG066248,ONLINE,SES032946,GT000628,calibration
STG066249,ONLINE,SES032947,GT008358,evaluation
STG066250,ONLINE,SES032948,GT006835,calibration
STG066251,ONLINE,SES032949,GT004854,calibration
STG066252,ONLINE,SES032950,GT002604,calibration
STG066253,ONLINE,SES032951,GT000342,calibration
STG066254,ONLINE,SES032952,GT005939,calibration
STG066255,ONLINE,SES032953,GT001647,calibration
STG066256,ONLINE,SES032954,GT005888,calibration
STG066257,ONLINE,SES032955,GT003507,calibration
STG066258,ONLINE,SES032956,GT003568,calibration
STG066259,ONLINE,SES032957,GT004000,evaluation
STG066260,ONLINE,SES032958,GT008818,evaluation
STG066261,ONLINE,SES032959,GT004391,evaluation
STG066262,ONLINE,SES032960,GT000595,calibration
STG066263,ONLINE,SES032961,GT004007,calibration
STG066264,ONLINE,SES032962,GT007840,evaluation
STG066265,ONLINE,SES032963,GT009724,evaluation
STG066266,ONLINE,SES032964,GT003758,calibration
STG066267,ONLINE,SES032965,GT007024,evaluation
STG066268,ONLINE,SES032966,GT000413,calibration
STG066269,ONLINE,SES032967,GT000099,evaluation
STG066270,ONLINE,SES032968,GT004782,evaluation
STG066271,ONLINE,SES032969,GT007047,calibration
STG066272,ONLINE,SES032970,GT001231,evaluation
STG066273,ONLINE,SES032971,GT000595,calibration
STG066274,ONLINE,SES032972,GT000028,calibration
STG066275,ONLINE,SES032973,GT008480,calibration
STG066276,ONLINE,SES032974,GT005172,calibration
STG066277,ONLINE,SES032975,GT007957,evaluation
STG066278,ONLINE,SES032976,GT008062,evaluation
STG066279,ONLINE,SES032977,GT003484,calibration
STG066280,ONLINE,SES032978,GT001437,calibration
STG066281,ONLINE,SES032979,GT000354,evaluation
STG066282,ONLINE,SES032980,GT009477,evaluation
STG066283,ONLINE,SES032981,GT009555,evaluation
STG066284,ONLINE,SES032982,GT000431,evaluation
STG066285,ONLINE,SES032983,GT000741,calibration
STG066286,ONLINE,SES032984,GT000287,calibration
STG066287,ONLINE,SES032985,GT008182,calibration
STG066288,ONLINE,SES032986,GT000077,evaluation
STG066289,ONLINE,SES032987,GT007135,evaluation
STG066290,ONLINE,SES032988,GT006664,calibration
STG066291,ONLINE,SES032989,GT005952,calibration
STG066292,ONLINE,SES032990,GT004520,calibration
STG066293,ONLINE,SES032991,GT008699,calibration
STG066294,ONLINE,SES032992,GT005763,calibration
STG066295,ONLINE,SES032993,GT004434,calibration
STG066296,ONLINE,SES032994,GT000483,evaluation
STG066297,ONLINE,SES032995,GT003383,calibration
STG066298,ONLINE,SES032996,GT003486,calibration
STG066299,ONLINE,SES032997,GT005577,evaluation
STG066300,ONLINE,SES032998,GT000728,evaluation
STG066301,ONLINE,SES032999,GT006807,evaluation
STG066302,ONLINE,SES033000,GT002378,calibration
STG066303,ONLINE,SES033001,GT001100,evaluation
STG066304,ONLINE,SES033002,GT008992,calibration
STG066305,ONLINE,SES033003,GT000237,calibration
STG066306,ONLINE,SES033004,GT003082,calibration
STG066307,ONLINE,SES033005,GT001874,calibration
STG066308,ONLINE,SES033006,GT001314,calibration
STG066309,ONLINE,SES033007,GT004681,calibration
STG066310,ONLINE,SES033008,GT008194,calibration
STG066311,ONLINE,SES033009,GT004450,calibration
STG066312,ONLINE,SES033010,GT000413,calibration
STG066313,ONLINE,SES033011,GT002832,calibration
STG066314,ONLINE,SES033012,GT006847,evaluation
STG066315,ONLINE,SES033013,GT009502,calibration
STG066316,ONLINE,SES033014,GT006044,calibration
STG066317,ONLINE,SES033015,GT005630,calibration
STG066318,ONLINE,SES033016,GT008883,calibration
STG066319,ONLINE,SES033017,GT004156,calibration
STG066320,ONLINE,SES033018,GT005489,calibration
STG066321,ONLINE,SES033019,GT000016,calibration
STG066322,ONLINE,SES033020,GT008484,calibration
STG066323,ONLINE,SES033021,GT009671,calibration
STG066324,ONLINE,SES033022,GT006527,evaluation
STG066325,ONLINE,SES033023,GT003210,calibration
STG066326,ONLINE,SES033024,GT005279,calibration
STG066327,ONLINE,SES033025,GT002598,calibration
STG066328,ONLINE,SES033026,GT005503,calibration
STG066329,ONLINE,SES033027,GT005233,evaluation
STG066330,ONLINE,SES033028,GT008798,calibration
STG066331,ONLINE,SES033029,GT006170,calibration
STG066332,ONLINE,SES033030,GT007396,evaluation
STG066333,ONLINE,SES033031,GT000210,calibration
STG066334,ONLINE,SES033032,GT002881,calibration
STG066335,ONLINE,SES033033,GT003855,calibration
STG066336,ONLINE,SES033034,GT000563,calibration
STG066337,ONLINE,SES033035,GT002877,calibration
STG066338,ONLINE,SES033036,GT000413,calibration
STG066339,ONLINE,SES033037,GT000448,calibration
STG066340,ONLINE,SES033038,GT008855,calibration
STG066341,ONLINE,SES033039,GT009636,evaluation
STG066342,ONLINE,SES033040,GT005869,calibration
STG066343,ONLINE,SES033041,GT007703,calibration
STG066344,ONLINE,SES033042,GT009666,evaluation
STG066345,ONLINE,SES033043,GT006877,calibration
STG066346,ONLINE,SES033044,GT009546,calibration
STG066347,ONLINE,SES033045,GT001198,evaluation
STG066348,ONLINE,SES033046,GT008617,evaluation
STG066349,ONLINE,SES033047,GT000431,evaluation
STG066350,ONLINE,SES033048,GT007075,calibration
STG066351,ONLINE,SES033049,GT005866,calibration
STG066352,ONLINE,SES033050,GT002732,calibration
STG066353,ONLINE,SES033051,GT007918,evaluation
STG066354,ONLINE,SES033052,GT007781,calibration
STG066355,ONLINE,SES033053,GT000751,calibration
STG066356,ONLINE,SES033054,GT004121,evaluation
STG066357,ONLINE,SES033055,GT003578,calibration
STG066358,ONLINE,SES033056,GT000794,evaluation
STG066359,ONLINE,SES033057,GT008855,calibration
STG066360,ONLINE,SES033058,GT003454,calibration
STG066361,ONLINE,SES033059,GT007958,calibration
STG066362,ONLINE,SES033060,GT000661,evaluation
STG066363,ONLINE,SES033061,GT004710,evaluation
STG066364,ONLINE,SES033062,GT005571,evaluation
STG066365,ONLINE,SES033063,GT004921,evaluation
STG066366,ONLINE,SES033064,GT003912,calibration
STG066367,ONLINE,SES033065,GT007007,calibration
STG066368,ONLINE,SES033066,GT007730,calibration
STG066369,ONLINE,SES033067,GT001956,calibration
STG066370,ONLINE,SES033068,GT006502,calibration
STG066371,ONLINE,SES033069,GT005933,calibration
STG066372,ONLINE,SES033070,GT005526,evaluation
STG066373,ONLINE,SES033071,GT008764,calibration
STG066374,ONLINE,SES033072,GT002141,calibration
STG066375,ONLINE,SES033073,GT000037,evaluation
STG066376,ONLINE,SES033074,GT005858,calibration
STG066377,ONLINE,SES033075,GT000016,calibration
STG066378,ONLINE,SES033076,GT005577,evaluation
STG066379,ONLINE,SES033077,GT000466,calibration
STG066380,ONLINE,SES033078,GT001197,anonymous_only
STG066381,ONLINE,SES033079,GT000850,calibration
STG066382,ONLINE,SES033080,GT001711,evaluation
STG066383,ONLINE,SES033081,GT008508,calibration
STG066384,ONLINE,SES033082,GT005844,evaluation
STG066385,ONLINE,SES033083,GT009687,calibration
STG066386,ONLINE,SES033084,GT002121,evaluation
STG066387,ONLINE,SES033085,GT009857,calibration
STG066388,ONLINE,SES033086,GT002355,calibration
STG066389,ONLINE,SES033087,GT007115,calibration
STG066390,ONLINE,SES033088,GT007962,evaluation
STG066391,ONLINE,SES033089,GT000103,evaluation
STG066392,ONLINE,SES033090,GT008270,calibration
STG066393,ONLINE,SES033091,GT009246,calibration
STG066394,ONLINE,SES033092,GT002409,calibration
STG066395,ONLINE,SES033093,GT007928,calibration
STG066396,ONLINE,SES033094,GT000245,evaluation
STG066397,ONLINE,SES033095,GT007750,calibration
STG066398,ONLINE,SES033096,GT005370,calibration
STG066399,ONLINE,SES033097,GT002572,calibration
STG066400,ONLINE,SES033098,GT002300,evaluation
STG066401,ONLINE,SES033099,GT001863,calibration
STG066402,ONLINE,SES033100,GT008651,evaluation
STG066403,ONLINE,SES033101,GT006818,calibration
STG066404,ONLINE,SES033102,GT005095,evaluation
STG066405,ONLINE,SES033103,GT009614,evaluation
STG066406,ONLINE,SES033104,GT002779,calibration
STG066407,ONLINE,SES033105,GT000803,calibration
STG066408,ONLINE,SES033106,GT009442,calibration
STG066409,ONLINE,SES033107,GT009602,calibration
STG066410,ONLINE,SES033108,GT007338,evaluation
STG066411,ONLINE,SES033109,GT003152,evaluation
STG066412,ONLINE,SES033110,GT008275,evaluation
STG066413,ONLINE,SES033111,GT000387,calibration
STG066414,ONLINE,SES033112,GT006327,calibration
STG066415,ONLINE,SES033113,GT005374,evaluation
STG066416,ONLINE,SES033114,GT002727,evaluation
STG066417,ONLINE,SES033115,GT007353,evaluation
STG066418,ONLINE,SES033116,GT005409,evaluation
STG066419,ONLINE,SES033117,GT005033,calibration
STG066420,ONLINE,SES033118,GT003257,calibration
STG066421,ONLINE,SES033119,GT008660,calibration
STG066422,ONLINE,SES033120,GT009960,calibration
STG066423,ONLINE,SES033121,GT005286,calibration
STG066424,ONLINE,SES033122,GT004313,calibration
STG066425,ONLINE,SES033123,GT006595,calibration
STG066426,ONLINE,SES033124,GT000295,calibration
STG066427,ONLINE,SES033125,GT007645,evaluation
STG066428,ONLINE,SES033126,GT004684,calibration
STG066429,ONLINE,SES033127,GT007334,calibration
STG066430,ONLINE,SES033128,GT000489,calibration
STG066431,ONLINE,SES033129,GT004685,calibration
STG066432,ONLINE,SES033130,GT000194,calibration
STG066433,ONLINE,SES033131,GT009864,evaluation
STG066434,ONLINE,SES033132,GT004041,evaluation
STG066435,ONLINE,SES033133,GT008566,calibration
STG066436,ONLINE,SES033134,GT005067,evaluation
STG066437,ONLINE,SES033135,GT008775,calibration
STG066438,ONLINE,SES033136,GT001732,calibration
STG066439,ONLINE,SES033137,GT009639,calibration
STG066440,ONLINE,SES033138,GT006893,evaluation
STG066441,ONLINE,SES033139,GT003887,evaluation
STG066442,ONLINE,SES033140,GT002211,calibration
STG066443,ONLINE,SES033141,GT009702,calibration
STG066444,ONLINE,SES033142,GT004088,evaluation
STG066445,ONLINE,SES033143,GT000204,evaluation
STG066446,ONLINE,SES033144,GT004052,evaluation
STG066447,ONLINE,SES033145,GT002239,calibration
STG066448,ONLINE,SES033146,GT007821,calibration
STG066449,ONLINE,SES033147,GT004507,evaluation
STG066450,ONLINE,SES033148,GT008790,calibration
STG066451,ONLINE,SES033149,GT002907,calibration
STG066452,ONLINE,SES033150,GT006874,evaluation
STG066453,ONLINE,SES033151,GT008866,calibration
STG066454,ONLINE,SES033152,GT000367,calibration
STG066455,ONLINE,SES033153,GT007920,evaluation
STG066456,ONLINE,SES033154,GT002393,calibration
STG066457,ONLINE,SES033155,GT004455,calibration
STG066458,ONLINE,SES033156,GT000431,evaluation
STG066459,ONLINE,SES033157,GT009788,calibration
STG066460,ONLINE,SES033158,GT009083,calibration
STG066461,ONLINE,SES033159,GT007032,calibration
STG066462,ONLINE,SES033160,GT006728,calibration
STG066463,ONLINE,SES033161,GT000803,calibration
STG066464,ONLINE,SES033162,GT006615,calibration
STG066465,ONLINE,SES033163,GT005202,evaluation
STG066466,ONLINE,SES033164,GT006402,calibration
STG066467,ONLINE,SES033165,GT008760,evaluation
STG066468,ONLINE,SES033166,GT008955,anonymous_only
STG066469,ONLINE,SES033167,GT002598,calibration
STG066470,ONLINE,SES033168,GT009366,calibration
STG066471,ONLINE,SES033169,GT002152,calibration
STG066472,ONLINE,SES033170,GT002152,calibration
STG066473,ONLINE,SES033171,GT006815,calibration
STG066474,ONLINE,SES033172,GT008282,calibration
STG066475,ONLINE,SES033173,GT009653,calibration
STG066476,ONLINE,SES033174,GT003133,evaluation
STG066477,ONLINE,SES033175,GT009129,calibration
STG066478,ONLINE,SES033176,GT001026,calibration
STG066479,ONLINE,SES033177,GT003195,calibration
STG066480,ONLINE,SES033178,GT006287,calibration
STG066481,ONLINE,SES033179,GT006706,calibration
STG066482,ONLINE,SES033180,GT004316,calibration
STG066483,ONLINE,SES033181,GT006949,calibration
STG066484,ONLINE,SES033182,GT003903,calibration
STG066485,ONLINE,SES033183,GT002270,calibration
STG066486,ONLINE,SES033184,GT003044,calibration
STG066487,ONLINE,SES033185,GT004751,evaluation
STG066488,ONLINE,SES033186,GT006787,calibration
STG066489,ONLINE,SES033187,GT009101,evaluation
STG066490,ONLINE,SES033188,GT009899,calibration
STG066491,ONLINE,SES033189,GT005922,calibration
STG066492,ONLINE,SES033190,GT000136,evaluation
STG066493,ONLINE,SES033191,GT006571,evaluation
STG066494,ONLINE,SES033192,GT002134,calibration
STG066495,ONLINE,SES033193,GT004159,calibration
STG066496,ONLINE,SES033194,GT009661,calibration
STG066497,ONLINE,SES033195,GT001373,calibration
STG066498,ONLINE,SES033196,GT005245,calibration
STG066499,ONLINE,SES033197,GT009677,calibration
STG066500,ONLINE,SES033198,GT001388,calibration
STG066501,ONLINE,SES033199,GT000644,calibration
STG066502,ONLINE,SES033200,GT000469,evaluation
STG066503,ONLINE,SES033201,GT007652,calibration
STG066504,ONLINE,SES033202,GT005476,calibration
STG066505,ONLINE,SES033203,GT003246,calibration
STG066506,ONLINE,SES033204,GT001561,calibration
STG066507,ONLINE,SES033205,GT009175,evaluation
STG066508,ONLINE,SES033206,GT007242,calibration
STG066509,ONLINE,SES033207,GT002578,calibration
STG066510,ONLINE,SES033208,GT002370,calibration
STG066511,ONLINE,SES033209,GT004081,calibration
STG066512,ONLINE,SES033210,GT000217,calibration
STG066513,ONLINE,SES033211,GT003929,calibration
STG066514,ONLINE,SES033212,GT006971,calibration
STG066515,ONLINE,SES033213,GT007394,calibration
STG066516,ONLINE,SES033214,GT005659,evaluation
STG066517,ONLINE,SES033215,GT007888,calibration
STG066518,ONLINE,SES033216,GT001390,calibration
STG066519,ONLINE,SES033217,GT005916,calibration
STG066520,ONLINE,SES033218,GT004659,evaluation
STG066521,ONLINE,SES033219,GT005152,calibration
STG066522,ONLINE,SES033220,GT000194,calibration
STG066523,ONLINE,SES033221,GT004220,calibration
STG066524,ONLINE,SES033222,GT006214,evaluation
STG066525,ONLINE,SES033223,GT007819,calibration
STG066526,ONLINE,SES033224,GT003624,calibration
STG066527,ONLINE,SES033225,GT005348,calibration
STG066528,ONLINE,SES033226,GT009798,calibration
STG066529,ONLINE,SES033227,GT008270,calibration
STG066530,ONLINE,SES033228,GT007803,calibration
STG066531,ONLINE,SES033229,GT007219,evaluation
STG066532,ONLINE,SES033230,GT002707,calibration
STG066533,ONLINE,SES033231,GT007138,calibration
STG066534,ONLINE,SES033232,GT007552,calibration
STG066535,ONLINE,SES033233,GT005139,evaluation
STG066536,ONLINE,SES033234,GT005332,calibration
STG066537,ONLINE,SES033235,GT003517,calibration
STG066538,ONLINE,SES033236,GT002694,calibration
STG066539,ONLINE,SES033237,GT007889,calibration
STG066540,ONLINE,SES033238,GT006123,calibration
STG066541,ONLINE,SES033239,GT004626,calibration
STG066542,ONLINE,SES033240,GT005092,calibration
STG066543,ONLINE,SES033241,GT009999,calibration
STG066544,ONLINE,SES033242,GT004549,calibration
STG066545,ONLINE,SES033243,GT009250,calibration
STG066546,ONLINE,SES033244,GT006176,evaluation
STG066547,ONLINE,SES033245,GT004293,calibration
STG066548,ONLINE,SES033246,GT000997,calibration
STG066549,ONLINE,SES033247,GT008431,evaluation
STG066550,ONLINE,SES033248,GT004589,calibration
STG066551,ONLINE,SES033249,GT008658,calibration
STG066552,ONLINE,SES033250,GT000226,calibration
STG066553,ONLINE,SES033251,GT001347,calibration
STG066554,ONLINE,SES033252,GT006134,calibration
STG066555,ONLINE,SES033253,GT001634,evaluation
STG066556,ONLINE,SES033254,GT005780,calibration
STG066557,ONLINE,SES033255,GT002644,calibration
STG066558,ONLINE,SES033256,GT001367,calibration
STG066559,ONLINE,SES033257,GT008948,evaluation
STG066560,ONLINE,SES033258,GT001447,calibration
STG066561,ONLINE,SES033259,GT009739,calibration
STG066562,ONLINE,SES033260,GT007155,evaluation
STG066563,ONLINE,SES033261,GT005286,calibration
STG066564,ONLINE,SES033262,GT006712,evaluation
STG066565,ONLINE,SES033263,GT008178,evaluation
