cluster_id_1,cluster_id_2,cluster_size_1,cluster_size_2,blocking_rules,blocking_rule_names,blocking_hits,record_pairs_compared,record_id_1,source_system_1,source_record_id_1,record_id_2,source_system_2,source_record_id_2,email_available,email_similarity,phone_available,phone_similarity,name_available,name_similarity,address_available,address_similarity,postcode_available,postcode_similarity,date_of_birth_available,date_of_birth_similarity,weighted_similarity_score,evidence_coverage,strong_identifiers,supporting_features,corroborating_features,supporting_feature_count,corroborating_feature_count,static_conflict,preliminary_decision,preliminary_reason,final_decision,final_reason,merge_performed,probabilistic_cluster_id_1,probabilistic_cluster_id_2
DCL008519,DCL009583,5,1,B04,Email domain and local-part prefix,1,5,STG025510,MARKETING,MKT004208,STG021801,MARKETING,MKT000499,True,1.0,False,0.0,True,0.9,False,0.0,True,0.6,False,0.0,0.9,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008446,PCL008446
DCL008550,DCL010605,4,1,B04,Email domain and local-part prefix,1,4,STG076967,SUPPORT,SUP003665,STG075173,SUPPORT,SUP001871,True,0.9756,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9854,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008474,PCL008474
DCL008579,DCL008675,1,6,B01 | B02 | B03 | B04 | B05,Email domain and local-part prefix | First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,5,6,STG013640,ECOMMERCE,TXN005640,STG014533,ECOMMERCE,TXN006533,True,0.9583,True,1.0,True,0.9091,True,1.0,True,1.0,False,0.0,0.9677,0.95,email | phone,address | email | name | phone | postcode,address | name | postcode,5,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008501,PCL008501
DCL008654,DCL010340,3,1,B04,Email domain and local-part prefix,1,3,STG075729,SUPPORT,SUP002427,STG031046,MARKETING,MKT009744,True,1.0,False,0.0,True,0.9091,False,0.0,False,0.0,False,0.0,0.9636,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL000813,PCL000813
DCL008664,DCL010591,4,1,B04,Email domain and local-part prefix,1,4,STG077500,SUPPORT,SUP004198,STG074857,SUPPORT,SUP001555,True,0.9744,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9846,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006366,PCL006366
DCL008693,DCL009677,1,2,B04,Email domain and local-part prefix,1,2,STG014732,ECOMMERCE,TXN006732,STG026480,MARKETING,MKT005178,True,1.0,False,0.0,True,0.9333,False,0.0,True,0.6667,False,0.0,0.9222,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008596,PCL008596
DCL008728,DCL009570,3,1,B04,Email domain and local-part prefix,1,3,STG026828,MARKETING,MKT005526,STG021673,MARKETING,MKT000371,True,1.0,False,0.0,True,0.9231,False,0.0,True,0.6667,False,0.0,0.9188,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008628,PCL008628
DCL008760,DCL010572,3,1,B04,Email domain and local-part prefix,1,3,STG074092,SUPPORT,SUP000790,STG074451,SUPPORT,SUP001149,True,1.0,False,0.0,True,0.9,False,0.0,False,0.0,False,0.0,0.96,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008654,PCL008654
DCL008772,DCL009994,1,1,B04,Email domain and local-part prefix,1,1,STG015395,ECOMMERCE,TXN007395,STG026673,MARKETING,MKT005371,True,1.0,False,0.0,True,0.9474,False,0.0,True,0.6,False,0.0,0.9158,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008664,PCL008664
DCL008822,DCL010537,2,1,B04,Email domain and local-part prefix,1,2,STG029479,MARKETING,MKT008177,STG073880,SUPPORT,SUP000578,True,0.9583,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.975,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008709,PCL008709
DCL008828,DCL009950,4,2,B04,Email domain and local-part prefix,1,8,STG078006,SUPPORT,SUP004704,STG026826,MARKETING,MKT005524,True,0.902,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8612,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006842,PCL006842
DCL008840,DCL009875,4,1,B04,Email domain and local-part prefix,1,4,STG075356,SUPPORT,SUP002054,STG025332,MARKETING,MKT004030,True,1.0,False,0.0,True,0.9,False,0.0,False,0.0,False,0.0,0.96,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006406,PCL006406
DCL008843,DCL009495,4,2,B04,Email domain and local-part prefix,1,8,STG024279,MARKETING,MKT002977,STG021110,ECOMMERCE,TXN013110,True,0.9767,False,0.0,True,1.0,False,0.0,True,0.5,False,0.0,0.905,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008724,PCL008724
DCL008849,DCL010535,2,1,B04,Email domain and local-part prefix,1,2,STG022176,MARKETING,MKT000874,STG073859,SUPPORT,SUP000557,True,1.0,False,0.0,True,0.9677,False,0.0,False,0.0,False,0.0,0.9871,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008728,PCL008728
DCL008895,DCL009057,2,2,B01 | B02 | B03,Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,3,4,STG016527,ECOMMERCE,TXN008527,STG018228,ECOMMERCE,TXN010228,True,0.8085,True,1.0,True,0.9167,True,1.0,True,1.0,False,0.0,0.922,0.95,phone,address | email | name | phone | postcode,address | email | name | postcode,5,4,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008767,PCL008767
DCL008934,DCL010573,2,2,B04,Email domain and local-part prefix,1,4,STG016936,ECOMMERCE,TXN008936,STG074465,SUPPORT,SUP001163,True,1.0,True,0.9091,True,0.9524,False,0.0,False,0.0,False,0.0,0.957,0.75,email | phone,email | name | phone,name,3,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008804,PCL008804
DCL008946,DCL010121,1,1,B04,Email domain and local-part prefix,1,1,STG017062,ECOMMERCE,TXN009062,STG028097,MARKETING,MKT006795,True,0.9756,False,0.0,True,1.0,False,0.0,True,0.6,False,0.0,0.9211,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008815,PCL008815
DCL009047,DCL010705,3,1,B04,Email domain and local-part prefix,1,3,STG024024,MARKETING,MKT002722,STG077425,SUPPORT,SUP004123,True,0.9756,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9854,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008905,PCL008905
DCL009052,DCL010542,3,1,B04,Email domain and local-part prefix,1,3,STG031215,MARKETING,MKT009913,STG074021,SUPPORT,SUP000719,True,0.9787,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9872,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008909,PCL008909
DCL009109,DCL009759,2,2,B04,Email domain and local-part prefix,1,4,STG018603,ECOMMERCE,TXN010603,STG028933,MARKETING,MKT007631,True,1.0,False,0.0,True,0.875,False,0.0,True,0.6667,False,0.0,0.9028,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008957,PCL008957
DCL009121,DCL010323,4,1,B04,Email domain and local-part prefix,1,4,STG074053,SUPPORT,SUP000751,STG030884,MARKETING,MKT009582,True,1.0,False,0.0,True,0.96,False,0.0,False,0.0,False,0.0,0.984,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008968,PCL008968
DCL009138,DCL010652,2,1,B04,Email domain and local-part prefix,1,2,STG019043,ECOMMERCE,TXN011043,STG076161,SUPPORT,SUP002859,True,0.898,False,0.0,True,0.7826,False,0.0,False,0.0,False,0.0,0.8518,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL002358,PCL002358
DCL009183,DCL009294,1,4,B01 | B02 | B05,First-name initial and exact postcode | Surname initial and postcode outward code | Surname prefix and exact postcode,3,4,STG019349,ECOMMERCE,TXN011349,STG020039,ECOMMERCE,TXN012039,True,0.75,False,0.0,True,0.9412,True,1.0,True,1.0,False,0.0,0.8761,0.7,,address | email | name | postcode,address | email | name | postcode,4,4,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL009023,PCL009023
DCL009279,DCL010054,2,1,B04,Email domain and local-part prefix,1,2,STG077231,SUPPORT,SUP003929,STG027332,MARKETING,MKT006030,True,1.0,False,0.0,True,0.9565,False,0.0,False,0.0,False,0.0,0.9826,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL009113,PCL009113
DCL009280,DCL009624,4,1,B04,Email domain and local-part prefix,1,4,STG027370,MARKETING,MKT006068,STG022158,MARKETING,MKT000856,True,1.0,False,0.0,True,0.9286,False,0.0,True,0.6,False,0.0,0.9095,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL009114,PCL009114
DCL009350,DCL009370,2,3,B04,Email domain and local-part prefix,1,6,STG029910,MARKETING,MKT008608,STG076697,SUPPORT,SUP003395,True,0.8929,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8557,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL009170,PCL009170
DCL009471,DCL010342,4,1,B04,Email domain and local-part prefix,1,4,STG077643,SUPPORT,SUP004341,STG031069,MARKETING,MKT009767,True,0.96,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.976,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL009278,PCL009278
DCL009474,DCL009483,4,2,B04,Email domain and local-part prefix,1,8,STG032142,MARKETING,MKT010840,STG031989,MARKETING,MKT010687,True,0.9811,False,0.0,True,1.0,False,0.0,True,0.1667,False,0.0,0.8517,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL009281,PCL009281
DCL009493,DCL010424,1,1,B04,Email domain and local-part prefix,1,1,STG021102,ECOMMERCE,TXN013102,STG032285,MARKETING,MKT010983,True,1.0,False,0.0,True,0.9565,False,0.0,True,0.5714,False,0.0,0.9141,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL009298,PCL009298
DCL009516,DCL010737,3,1,B04,Email domain and local-part prefix,1,3,STG078198,SUPPORT,SUP004896,STG077963,SUPPORT,SUP004661,True,0.9545,True,1.0,True,0.9524,False,0.0,False,0.0,False,0.0,0.9691,0.75,email | phone,email | name | phone,name,3,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL000319,PCL000319
DCL009616,DCL010741,1,1,B04,Email domain and local-part prefix,1,1,STG022117,MARKETING,MKT000815,STG078043,SUPPORT,SUP004741,True,1.0,False,0.0,True,0.9167,False,0.0,False,0.0,False,0.0,0.9667,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL009406,PCL009406
DCL009643,DCL010301,1,1,B04,Email domain and local-part prefix,1,1,STG022407,MARKETING,MKT001105,STG030595,MARKETING,MKT009293,True,1.0,False,0.0,True,0.9524,False,0.0,True,0.6667,False,0.0,0.9286,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001381,PCL001381
DCL009672,DCL010608,1,1,B04,Email domain and local-part prefix,1,1,STG022715,MARKETING,MKT001413,STG075233,SUPPORT,SUP001931,True,0.9362,False,0.0,True,0.9167,False,0.0,False,0.0,False,0.0,0.9284,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001499,PCL001499
DCL009748,DCL010554,4,1,B04,Email domain and local-part prefix,1,4,STG077031,SUPPORT,SUP003729,STG074181,SUPPORT,SUP000879,True,1.0,False,0.0,True,0.9412,False,0.0,False,0.0,False,0.0,0.9765,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL006108,PCL006108
DCL009785,DCL010539,1,2,B04,Email domain and local-part prefix,1,2,STG024069,MARKETING,MKT002767,STG073984,SUPPORT,SUP000682,True,0.9811,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9887,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005016,PCL005016
DCL009834,DCL010054,3,1,B04,Email domain and local-part prefix,1,3,STG024816,MARKETING,MKT003514,STG027332,MARKETING,MKT006030,True,0.8889,False,0.0,True,0.7273,False,0.0,True,1.0,False,0.0,0.8535,0.6,email,email | postcode,name | postcode,2,2,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL009113,PCL009113
DCL009853,DCL010607,2,1,B04,Email domain and local-part prefix,1,2,STG029744,MARKETING,MKT008442,STG075207,SUPPORT,SUP001905,True,0.9778,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9867,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL002547,PCL002547
DCL009859,DCL010669,1,1,B04,Email domain and local-part prefix,1,1,STG025149,MARKETING,MKT003847,STG076542,SUPPORT,SUP003240,True,1.0,False,0.0,True,0.9474,False,0.0,False,0.0,False,0.0,0.9789,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL009601,PCL009601
DCL009920,DCL010198,1,1,B04,Email domain and local-part prefix,1,1,STG025843,MARKETING,MKT004541,STG029280,MARKETING,MKT007978,True,1.0,False,0.0,True,0.9,False,0.0,True,0.6667,False,0.0,0.9111,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL009654,PCL009654
DCL009957,DCL010516,1,1,B04,Email domain and local-part prefix,1,1,STG026242,MARKETING,MKT004940,STG073456,SUPPORT,SUP000154,True,0.9524,False,0.0,True,0.9,False,0.0,False,0.0,False,0.0,0.9314,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL002958,PCL002958
DCL009982,DCL010623,1,3,B04,Email domain and local-part prefix,1,3,STG026563,MARKETING,MKT005261,STG076139,SUPPORT,SUP002837,True,1.0,False,0.0,True,0.96,False,0.0,False,0.0,False,0.0,0.984,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL009704,PCL009704
DCL009986,DCL010729,2,1,B04,Email domain and local-part prefix,1,2,STG030635,MARKETING,MKT009333,STG077854,SUPPORT,SUP004552,True,0.9545,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9727,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL009708,PCL009708
DCL010045,DCL010416,1,1,B04,Email domain and local-part prefix,1,1,STG027284,MARKETING,MKT005982,STG032241,MARKETING,MKT010939,True,1.0,False,0.0,True,0.9524,False,0.0,True,0.6,False,0.0,0.9175,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001268,PCL001268
DCL010051,DCL010670,1,1,B04,Email domain and local-part prefix,1,1,STG027315,MARKETING,MKT006013,STG076564,SUPPORT,SUP003262,True,0.9744,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9846,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL009761,PCL009761
DCL010194,DCL010599,2,1,B04,Email domain and local-part prefix,1,2,STG073604,SUPPORT,SUP000302,STG075067,SUPPORT,SUP001765,True,1.0,False,0.0,True,0.96,False,0.0,False,0.0,False,0.0,0.984,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL009889,PCL009889
DCL010204,DCL010245,3,1,B04,Email domain and local-part prefix,1,3,STG073908,SUPPORT,SUP000606,STG029885,MARKETING,MKT008583,True,0.92,False,0.0,True,0.8333,False,0.0,False,0.0,False,0.0,0.8853,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001324,PCL001324
DCL010442,DCL010633,1,1,B04,Email domain and local-part prefix,1,1,STG032550,MARKETING,MKT011248,STG075786,SUPPORT,SUP002484,True,1.0,False,0.0,True,0.9167,False,0.0,False,0.0,False,0.0,0.9667,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL010099,PCL010099
